genre,total_count,year,danceability,energy,instrumentalness,speechiness,tempo,valence
swing,366,1970,0.581256830601093,0.367242349726776,0.551955196393442,0.0582281420765027,121.051964480874,0.665685519125683
swing,73,1971,0.480191780821918,0.306934246575343,0.357243139726027,0.0869602739726028,116.304191780822,0.473357534246575
swing,283,1972,0.498568904593639,0.306104240282686,0.319894911413428,0.0714749116607774,118.529448763251,0.497497879858657
swing,144,1973,0.481395833333334,0.310222916666667,0.436242217777778,0.0501881944444444,113.495131944444,0.46609375
swing,126,1974,0.478142857142857,0.36613253968254,0.304345524920635,0.0752404761904762,120.733761904762,0.561570634920635
swing,286,1975,0.501828671328671,0.325315734265734,0.314018694195804,0.0753594405594406,112.646755244755,0.493977272727273
swing,236,1976,0.496067796610169,0.321572881355932,0.333939918644068,0.0515877118644068,107.204605932203,0.44408813559322
swing,354,1977,0.446483050847458,0.312351412429379,0.270822770677966,0.111786723163842,113.298240112994,0.446966949152543
swing,183,1978,0.528497267759563,0.267356612021858,0.427218405573771,0.0725065573770492,116.648983606557,0.46448306010929
swing,131,1979,0.508213740458015,0.310774045801527,0.449448492977099,0.0740404580152671,113.90813740458,0.490146564885496
swing,185,1980,0.501383783783784,0.253536216216216,0.320035194432432,0.0706956756756757,114.993135135135,0.491032432432432
swing,213,1981,0.49912676056338,0.361106572769953,0.152994673286385,0.132545539906103,115.838014084507,0.503917370892019
swing,211,1982,0.502971563981042,0.294849763033175,0.207572446729858,0.0736545023696683,116.242990521327,0.470115639810427
swing,206,1983,0.515485436893204,0.280511650485437,0.221807104854369,0.0632694174757281,117.392412621359,0.467800970873786
swing,185,1984,0.5128,0.254675027027027,0.352863125135135,0.0588508108108108,114.544535135135,0.487296756756757
swing,205,1985,0.484985365853659,0.291003707317073,0.177792472878049,0.0717746341463415,111.55716097561,0.449597073170731
swing,486,1986,0.444670781893004,0.237397181069959,0.181422541028807,0.0609728395061728,109.848281893004,0.358188065843621
swing,752,1987,0.52083909574468,0.264591436170213,0.26059019212766,0.0712550531914893,113.751168882979,0.511695611702127
swing,833,1988,0.511801920768308,0.275725138055222,0.266298150684274,0.0740732292917166,112.742791116447,0.517441656662665
swing,1026,1989,0.508696881091618,0.25840746588694,0.28254147371345,0.0670921052631579,112.750123781676,0.500079239766081
swing,1242,1990,0.521641706924316,0.264747334943639,0.22694893763285,0.0736689210950081,113.372033011272,0.501115942028986
swing,1831,1991,0.511181321682141,0.27011629164391,0.332787427099945,0.0677279082468596,112.401982523212,0.505941288913162
swing,1626,1992,0.522680811808119,0.273443554735547,0.3299526250246,0.0738316728167282,113.075853628536,0.525066113161132
swing,1449,1993,0.530461697722568,0.237797936507936,0.269249037653554,0.0727141476880607,113.606533471359,0.498635127674259
swing,1430,1994,0.523915384615385,0.294895356643356,0.263295884713287,0.0806882517482516,114.825234965035,0.533416293706295
swing,1547,1995,0.483457659987072,0.255946089204913,0.218786399023917,0.0666212669683258,111.066161603103,0.462801357466063
swing,1527,1996,0.533530451866404,0.288919266535691,0.293402129338573,0.0847764898493778,115.008705959397,0.544041453831043
swing,1564,1997,0.535771739130435,0.273514769820972,0.302338849693095,0.0743664322250638,113.753890664962,0.532677109974424
swing,1879,1998,0.521005854177755,0.323632783395423,0.301684644912188,0.0887389568919639,115.933342203299,0.542466524747206
swing,2361,1999,0.546454468445574,0.303285374841169,0.258319599767048,0.0848504023718763,117.042988987717,0.557686785260484
swing,1947,2000,0.54311915767848,0.297494761171032,0.298168042100667,0.0716261427837699,114.688911145352,0.548116178736518
swing,1256,2001,0.518074044585987,0.324061050955414,0.290773312643312,0.0924169585987262,114.208656847134,0.542174761146496
swing,1440,2002,0.527161111111111,0.329607013888889,0.374157996430556,0.07149125,115.516568055555,0.568552083333332
swing,1926,2003,0.531697300103842,0.29736134475597,0.329600778219107,0.0772215991692628,116.325635514019,0.532740238836967
swing,1616,2004,0.534787747524753,0.314763923267326,0.210246950266089,0.0803612004950497,114.35955259901,0.548176547029704
swing,1962,2005,0.511553516819572,0.307249546381243,0.21870130675841,0.0792477064220184,114.399324668705,0.497271355759429
swing,1987,2006,0.505776044287872,0.322593608454957,0.326711063205838,0.111435883241067,116.171659788626,0.525145395067942
swing,2568,2007,0.540352024922119,0.317254750778816,0.300037388274922,0.0722015965732087,116.108968847352,0.568472040498443
swing,3664,2008,0.563848253275109,0.310091132641921,0.452289056997817,0.0859974617903931,118.364744814411,0.612621806768559
swing,3684,2009,0.546224755700327,0.305131913680782,0.40111195020087,0.0827304560260585,116.096038816504,0.587492616720955
swing,4461,2010,0.545082268549652,0.312142972427706,0.412833278854518,0.0814440035866395,117.157453261601,0.583900425913469
swing,6701,2011,0.54203626324429,0.307987512311596,0.377195406403522,0.0785501268467391,116.114309506044,0.571291180420832
swing,5249,2012,0.523300819203656,0.312733850257193,0.421117505315298,0.0716199847590015,116.915547723376,0.568213393027243
swing,8412,2013,0.527009629101283,0.30712401450309,0.319565048594864,0.0678000237755585,115.818821207799,0.552618818354734
swing,8643,2014,0.52541200971885,0.310546380886266,0.315016926774269,0.0697150179335882,115.816298738864,0.542422584750664
swing,6632,2015,0.513238841978288,0.313085752412545,0.281285041384197,0.0699310012062728,114.980246531966,0.520915395054282
swing,4768,2016,0.523938548657719,0.309643894714764,0.297432467567115,0.0671246224832214,114.949322147651,0.525188464765101
swing,2729,2017,0.518108831073654,0.308496749725174,0.263324472447783,0.0674149138878709,117.486449981678,0.528846317332356
synthpop,1,1968,0.426,0.957,0.000617,0.0634,159.977,0.888
synthpop,9,1971,0.555222222222222,0.449,0.0810589711111111,0.0768888888888889,125.838888888889,0.581111111111111
synthpop,9,1972,0.430222222222222,0.636444444444444,0.0931600633333333,0.0577888888888889,129.972555555556,0.411733333333333
synthpop,34,1973,0.4935,0.716411764705882,0.0591575367647059,0.0822205882352941,126.357823529412,0.561382352941177
synthpop,52,1974,0.483692307692308,0.670673076923077,0.0707516076923077,0.0606230769230769,122.140923076923,0.653442307692307
synthpop,33,1975,0.553878787878788,0.567969696969697,0.113709806969697,0.072769696969697,113.981939393939,0.597930303030303
synthpop,50,1976,0.55964,0.62922,0.0684365574,0.067766,134.49006,0.70368
synthpop,96,1977,0.48825,0.740114583333333,0.129783517395833,0.0607604166666667,135.146989583333,0.608994791666666
synthpop,227,1978,0.522180616740088,0.77466960352423,0.116027418414097,0.082462114537445,137.188440528634,0.635211894273128
synthpop,260,1979,0.581126923076923,0.713942307692308,0.150634283307692,0.0566003846153846,128.297580769231,0.650646153846154
synthpop,467,1980,0.560584582441113,0.712903640256959,0.152848313554604,0.0565207708779443,133.536042826552,0.628569164882226
synthpop,758,1981,0.574331134564644,0.704535620052772,0.179605080844327,0.05897691292876,131.987306068601,0.604204089709763
synthpop,724,1982,0.601886740331492,0.701708563535912,0.162951306436464,0.0575093922651934,129.660479281768,0.631727900552486
synthpop,801,1983,0.614260923845194,0.714399500624221,0.162836994993758,0.0561232209737829,124.510347066167,0.632876903870161
synthpop,827,1984,0.600463119709794,0.675877871825876,0.0907090718500605,0.0504689238210399,127.103929866989,0.663776058041112
synthpop,1073,1985,0.618468779123952,0.708462255358808,0.110250039608574,0.0470549860205032,121.134797763281,0.631783317800559
synthpop,852,1986,0.601052816901408,0.693157276995306,0.116784077441315,0.0460946009389671,123.730800469484,0.647686267605634
synthpop,637,1987,0.606136577708007,0.726385714285714,0.123886087974882,0.0448861852433281,121.324364207221,0.637937833594976
synthpop,751,1988,0.621376830892144,0.710273635153128,0.163896163581891,0.0466115845539282,122.709303595206,0.676428495339547
synthpop,614,1989,0.615931596091205,0.697355048859935,0.118908726628665,0.0447387622149837,120.649320846905,0.663462052117265
synthpop,647,1990,0.599185471406492,0.696391035548686,0.157379539489954,0.0502374034003091,124.032241112829,0.641898608964451
synthpop,487,1991,0.60441478439425,0.699088295687884,0.192984920349076,0.0469332648870637,120.852402464066,0.602510061601643
synthpop,514,1992,0.615710116731517,0.733581712062257,0.177537790797665,0.0456632295719844,121.491873540856,0.636550389105059
synthpop,641,1993,0.574712948517941,0.723252730109205,0.142466352012481,0.0487627145085803,120.449326053042,0.568026521060842
synthpop,449,1994,0.573035634743876,0.695523385300669,0.172325915211581,0.0497561247216035,124.550503340757,0.541201113585746
synthpop,416,1995,0.572264423076923,0.715759615384615,0.150340957548077,0.0536146634615385,127.716336538462,0.543231250000001
synthpop,454,1996,0.589696035242291,0.72623572753304,0.118420044493392,0.0511929515418502,125.02268061674,0.629142511013216
synthpop,354,1997,0.565129943502825,0.73228813559322,0.228637235536723,0.056685593220339,122.950118644068,0.516094350282486
synthpop,443,1998,0.59372460496614,0.740401968397291,0.189329873476298,0.0541600451467269,123.166458239278,0.573416478555305
synthpop,691,1999,0.611926193921852,0.723740955137482,0.157532051997106,0.054481476121563,123.583270622287,0.572238350217077
synthpop,510,2000,0.581490196078431,0.704166666666667,0.246300412784314,0.0530825490196078,125.587933333333,0.518881568627451
synthpop,792,2001,0.573505050505051,0.737522727272727,0.18756413344697,0.0550092171717171,126.252598484848,0.560395707070707
synthpop,931,2002,0.600296455424275,0.759068743286789,0.141687907604726,0.05533007518797,124.985651987111,0.60930955961332
synthpop,1031,2003,0.599139670223085,0.719444697381184,0.240881854927255,0.0570911736178468,123.725010669253,0.550848108632395
synthpop,974,2004,0.606197125256674,0.743309034907598,0.246852031232033,0.0557897330595482,123.903654004107,0.550300616016426
synthpop,1456,2005,0.5925,0.737307692307692,0.204865474526099,0.0592970467032967,126.985099587912,0.575675
synthpop,1441,2006,0.585097154753644,0.711941202637058,0.194256353171409,0.054396877168633,125.658717557252,0.538674323386537
synthpop,1242,2007,0.602458132045088,0.740930773188406,0.202931401360709,0.0589833333333333,125.679819645733,0.531778341384863
synthpop,1772,2008,0.601817720090293,0.727820993227992,0.200748552353273,0.0606007336343115,126.889915914221,0.549752821670429
synthpop,2694,2009,0.590277654046029,0.73592419450631,0.214431182427618,0.0588970304380103,125.686145137342,0.535516109873795
synthpop,2562,2010,0.606884465261515,0.734793520686962,0.192439263579235,0.0601610070257612,125.419377829821,0.551626775956286
synthpop,2709,2011,0.585732373569585,0.737138205980068,0.205710830022149,0.0585761166482096,124.262640088594,0.531791546696198
synthpop,2386,2012,0.595266974015086,0.740842108130764,0.220158492573344,0.0583906119027661,124.095715842414,0.536082439228836
synthpop,2654,2013,0.5889427279578,0.730023210248679,0.203230078198945,0.0597652599849285,123.623372645064,0.506973737754335
synthpop,2288,2014,0.595614947552446,0.717807373251749,0.204595425205419,0.0548779283216783,123.424847902098,0.507776442307692
synthpop,1947,2015,0.593573703133025,0.704595788392399,0.177167954966615,0.0557764766307139,121.805974319466,0.493623574730354
synthpop,2422,2016,0.602995458298927,0.71494343517754,0.208507849669694,0.0553190338563171,123.56870685384,0.514974566473989
synthpop,2165,2017,0.604163510392609,0.702278060046188,0.187567626646651,0.0525181062355659,124.03894595843,0.52488064665127
tracestep,4,2001,0.68725,0.83575,0.5036,0.07035,126.09275,0.78425
tracestep,3,2004,0.672333333333333,0.496333333333333,0.725333333333333,0.0491666666666667,123.323333333333,0.473666666666667
tracestep,5,2005,0.4634,0.7946,0.27498486,0.05344,122.9712,0.3814
tracestep,2,2006,0.467,0.9515,0.556,0.0769,138.0055,0.2395
tracestep,20,2007,0.5158,0.873,0.42674675,0.088215,157.8734,0.40815
tracestep,34,2008,0.536470588235294,0.885441176470588,0.58374705882353,0.0657852941176471,142.791117647059,0.549205882352941
tracestep,153,2009,0.591071895424837,0.819176470588235,0.634666013071896,0.0619366013071895,137.554725490196,0.498324183006536
tracestep,174,2010,0.591241379310345,0.828212643678161,0.647007267816092,0.0862229885057471,139.566431034483,0.410931034482759
tracestep,376,2011,0.574202127659574,0.785941489361702,0.472827614813829,0.0814704787234042,141.553305851064,0.339740425531915
tracestep,909,2012,0.606162816281628,0.78963696369637,0.375424805665567,0.0954499449944992,134.137575357536,0.365560616061607
tracestep,1297,2013,0.592268311488049,0.806437933693137,0.353399803916732,0.101112259059368,134.951414803393,0.332011102544333
tracestep,1787,2014,0.590378287632904,0.796964745383326,0.297981831689983,0.0942222160044767,134.973376608842,0.325522887520984
tracestep,2200,2015,0.571040909090909,0.798234545454545,0.248587662472727,0.0871885454545456,133.626895909091,0.31142090909091
tracestep,2582,2016,0.5765352439969,0.798652207591016,0.207971754318358,0.0914735863671575,133.114934546863,0.321487219209914
tracestep,3270,2017,0.608993577981651,0.772440061162078,0.233249671620796,0.0881810091743123,130.185760856269,0.318506513761468
tropical,10,1961,0.7132,0.5143,3.016e-06,0.07248,105.4004,0.8229
tropical,23,1962,0.659130434782609,0.765434782608696,0.0145529265217391,0.0727217391304348,118.922434782609,0.897086956521739
tropical,11,1963,0.577909090909091,0.562818181818182,0.0265693936363636,0.1117,115.465545454545,0.787818181818182
tropical,61,1965,0.632131147540984,0.645426229508197,0.0430856986885246,0.0684737704918033,117.969147540984,0.808016393442623
tropical,32,1966,0.601375,0.68471875,0.112930796875,0.059803125,121.16675,0.78925
tropical,32,1967,0.5471875,0.63821875,0.002015839375,0.069615625,115.99203125,0.772875
tropical,53,1968,0.628056603773585,0.634132075471698,0.0671622903773585,0.0709547169811321,114.974981132075,0.802981132075472
tropical,43,1969,0.625139534883721,0.578,0.00417625209302326,0.11836976744186,110.093325581395,0.661162790697674
tropical,80,1970,0.6075125,0.6274375,0.022343319375,0.058535,108.188275,0.7729125
tropical,49,1971,0.635469387755102,0.560020408163265,0.029771926122449,0.0800959183673469,107.40493877551,0.835897959183674
tropical,84,1972,0.629440476190476,0.574214285714286,0.0174689596428571,0.0848547619047619,111.820297619048,0.808297619047619
tropical,86,1973,0.64796511627907,0.566313953488372,0.0538911031395349,0.0532232558139535,112.958697674419,0.827651162790698
tropical,146,1974,0.61213698630137,0.609917808219178,0.0121538567808219,0.0539178082191781,113.756376712329,0.796547945205479
tropical,112,1975,0.612732142857143,0.6191875,0.0248143734821429,0.0621303571428572,116.428901785714,0.828508928571429
tropical,111,1976,0.622189189189189,0.666927927927928,0.0550144807207207,0.0600243243243243,110.953666666667,0.839810810810811
tropical,70,1977,0.6341,0.645157142857143,0.0502106275714286,0.0720371428571429,114.911485714286,0.802757142857143
tropical,120,1978,0.619858333333333,0.632716666666667,0.0307529803333333,0.0638608333333333,117.873691666667,0.807041666666666
tropical,109,1979,0.635,0.604091743119266,0.0395970653211009,0.0592366972477064,111.560899082569,0.735152293577982
tropical,143,1980,0.619566433566434,0.670881118881119,0.026816561958042,0.0717461538461538,112.987195804196,0.833160839160839
tropical,109,1981,0.632853211009174,0.701394495412844,0.0345592476146789,0.0554587155963303,113.385614678899,0.856009174311926
tropical,135,1982,0.645325925925926,0.641637037037037,0.0341294307407407,0.0688474074074075,111.520081481481,0.835954814814815
tropical,84,1983,0.626202380952381,0.69222619047619,0.00196262214285714,0.0751595238095238,115.066976190476,0.833404761904762
tropical,215,1984,0.625613953488372,0.603562790697674,0.0120039645581395,0.0627986046511628,125.584051162791,0.703674418604651
tropical,238,1985,0.644722689075631,0.669903361344537,0.0170317547478992,0.0659012605042017,116.607894957983,0.818420168067227
tropical,205,1986,0.6508,0.60119512195122,0.0129609285365854,0.0477092682926829,118.306443902439,0.748886829268293
tropical,265,1987,0.651271698113208,0.66891320754717,0.0160518475471698,0.0524720754716981,117.730264150943,0.781633962264151
tropical,288,1988,0.629701388888889,0.675642361111111,0.0134944617013889,0.0477190972222223,115.579611111111,0.786645833333333
tropical,286,1989,0.647713286713287,0.672066433566433,0.00786749447552447,0.0517195804195804,121.517027972028,0.802137412587412
tropical,469,1990,0.654089552238806,0.672106609808103,0.00643384236673773,0.0587396588486141,121.804573560768,0.754460980810235
tropical,296,1991,0.679125,0.598304054054054,0.00627376570945946,0.0637486486486486,118.512172297297,0.795709459459459
tropical,579,1992,0.673559585492228,0.653626943005181,0.00858703476683938,0.0526911917098445,123.362564766839,0.772943005181347
tropical,520,1993,0.659423076923076,0.642348076923076,0.00419390896153846,0.0681986538461539,122.045261538461,0.779353846153846
tropical,832,1994,0.675044471153846,0.636358173076923,0.0157513190745192,0.0580469951923076,117.408088942308,0.804434975961539
tropical,695,1995,0.673171223021582,0.664730935251798,0.0148740654964029,0.0706030215827337,124.045602877698,0.8125654676259
tropical,1050,1996,0.677002857142857,0.669594285714286,0.0107781051238095,0.0656691428571428,118.913688571429,0.802320380952382
tropical,1101,1997,0.702097184377839,0.699558583106267,0.00973939308810172,0.0712945504087193,126.119920980927,0.834120799273388
tropical,998,1998,0.693174348697394,0.706874749498998,0.0114666744789579,0.0670134268537074,120.88326252505,0.769809619238478
tropical,1289,1999,0.67310240496509,0.725367726920093,0.0136030193328161,0.0724195500387898,121.856809930179,0.773818076027929
tropical,1175,2000,0.691697021276596,0.722309787234043,0.011796083012766,0.0663788936170213,120.160354893617,0.783350893617022
tropical,1306,2001,0.678639356814702,0.701101837672281,0.011217653346095,0.0743467075038284,119.977401990812,0.769355895865238
tropical,1724,2002,0.696952436194895,0.729177494199535,0.0107547425522042,0.0677476218097448,121.10632424594,0.747928828306265
tropical,1731,2003,0.682603697284806,0.722576545349509,0.00893351559214326,0.0787374927787407,117.699303292894,0.745549335644136
tropical,1722,2004,0.693587688734029,0.729596980255518,0.00764710919860627,0.083018931475029,117.794211962834,0.73538286875726
tropical,1979,2005,0.706171298635674,0.724397675593736,0.00920480923193533,0.0863265790803437,117.911696311268,0.740683527033855
tropical,4151,2006,0.698718622018789,0.728244655745602,0.010065355018068,0.0801734521801974,119.617106721271,0.769425511924837
tropical,3166,2007,0.687675931775111,0.707318066961468,0.00810498481996209,0.0787979785217941,117.386817435249,0.755209570435882
tropical,3352,2008,0.692199582338902,0.725725238663484,0.00959702382756563,0.0708084725536992,118.916367541766,0.759344600238663
tropical,5112,2009,0.649138497652581,0.66323669796557,0.0163015013928013,0.0709471635367762,116.704175078247,0.769626075899841
tropical,2650,2010,0.68137358490566,0.717184528301885,0.013010322845283,0.0732962641509434,120.39074490566,0.753852037735848
tropical,2348,2011,0.687316013628619,0.724230834752981,0.0135144515758092,0.0704858177172061,122.041724446337,0.741541780238502
tropical,3494,2012,0.675301373783628,0.699431597023467,0.0131432290011448,0.0704957355466515,120.01535346308,0.760255781339438
tropical,3492,2013,0.665945589919817,0.719902920962202,0.0128840971363116,0.0759214776632301,120.788981099656,0.739971248568155
tropical,4504,2014,0.679512433392539,0.714176554174069,0.0128548846114565,0.0822606127886322,121.266206483126,0.751986611900535
tropical,6620,2015,0.693919486404831,0.718245468277945,0.0175372752688821,0.074422598187311,121.002587915409,0.789259169184292
tropical,5202,2016,0.686456555171087,0.694764513648598,0.013823548627451,0.0823427527873894,120.843101883891,0.75500319108035
tropical,3658,2017,0.698709677419355,0.700779305631492,0.0130078847430289,0.0872092400218698,124.10896172772,0.767774603608529
tropical house,2,1992,0.781,0.524,0.1315,0.06295,124.8255,0.853
tropical house,1,1993,0.712,0.865,0.469,0.0365,121.239,0.489
tropical house,14,1997,0.7615,0.693928571428571,0.0763213435714286,0.0821285714285714,124.878857142857,0.589871428571428
tropical house,3,1998,0.790666666666667,0.836333333333333,0.1264475,0.0747,131.333333333333,0.747
tropical house,2,2000,0.7095,0.86,0.03805,0.05255,126.0035,0.8195
tropical house,1,2002,0.686,0.621,0.000362,0.113,126.007,0.211
tropical house,1,2003,0.728,0.848,0.0187,0.156,124.249,0.569
tropical house,1,2004,0.696,0.923,0.015,0.0365,126.003,0.428
tropical house,1,2005,0.744,0.83,0.000964,0.076,132.01,0.506
tropical house,7,2006,0.733714285714286,0.864714285714286,0.0480063571428571,0.0800571428571429,129.153,0.730571428571429
tropical house,2,2007,0.6975,0.8755,0.0072805,0.05705,129.0315,0.833
tropical house,2,2009,0.649,0.9435,2.275e-06,0.07805,126.027,0.664
tropical house,34,2010,0.779647058823529,0.726117647058824,0.00167782,0.180020588235294,116.760882352941,0.765
tropical house,8,2011,0.65925,0.805,0.2298475,0.07155,120.0315,0.562
tropical house,17,2012,0.698470588235294,0.828529411764706,0.0633118823529412,0.0737117647058824,125.065705882353,0.646176470588235
tropical house,4,2013,0.7,0.874,0.159147445,0.074125,128.23925,0.46725
tropical house,16,2014,0.70275,0.8141875,0.1131417375,0.08375,122.3915625,0.52625
tropical house,4,2015,0.78875,0.50525,0.0326,0.141075,113.7015,0.60325
tropical house,2,2016,0.7505,0.848,0.1945021,0.0843,134.0285,0.5235
tropical house,12,2017,0.645333333333333,0.616333333333333,0.0172666666666667,0.0541333333333333,124.581833333333,0.48975
turntablism,8,1985,0.79475,0.6985,0.0004938375,0.12365,111.359875,0.622375
turntablism,13,1986,0.831461538461539,0.594692307692308,0.0386899153846154,0.232384615384615,116.944230769231,0.733230769230769
turntablism,81,1987,0.814938271604938,0.654938271604938,0.0771488302469136,0.314586419753086,118.348827160494,0.644864197530864
turntablism,217,1988,0.812377880184332,0.765202764976959,0.0668766205990783,0.268793087557604,108.792152073733,0.670124423963133
turntablism,65,1989,0.811753846153846,0.517907692307692,0.040344152,0.271726153846154,109.215876923077,0.653969230769231
turntablism,164,1990,0.778018292682927,0.639134146341463,0.0818482174999999,0.259145121951219,109.869365853659,0.637548780487804
turntablism,141,1991,0.784468085106383,0.657624113475177,0.0793439592907801,0.259690070921986,109.285645390071,0.656205673758865
turntablism,196,1992,0.760678571428572,0.675678571428572,0.0705553384693878,0.258595408163265,105.835005102041,0.65384693877551
turntablism,223,1993,0.773999999999999,0.613663677130045,0.0685561551569507,0.287538565022422,108.774556053812,0.610107623318386
turntablism,229,1994,0.735794759825327,0.601187772925764,0.170505583144105,0.24377423580786,112.686436681223,0.579362445414847
turntablism,423,1995,0.70298108747045,0.604456028368794,0.257818336004728,0.219671867612293,111.108264775414,0.557175650118204
turntablism,409,1996,0.69616381418093,0.627859902200489,0.320723187652812,0.222631540342298,112.780860635697,0.539223716381418
turntablism,339,1997,0.726690265486726,0.639320353982302,0.277990020530974,0.24447227138643,107.923949852507,0.544088790560472
turntablism,434,1998,0.710718894009216,0.70623870967742,0.197545422741936,0.262281105990783,110.224377880184,0.604354377880185
turntablism,867,1999,0.691118800461361,0.693529411764706,0.208268260876586,0.28217508650519,111.358211072664,0.587764129181084
turntablism,642,2000,0.726155763239876,0.699914330218069,0.205983065327103,0.242546417445483,112.720028037383,0.626738940809969
turntablism,722,2001,0.722087257617729,0.699739058171745,0.200029074556787,0.259068836565097,109.57938365651,0.648312049861496
turntablism,873,2002,0.730249713631156,0.693568155784651,0.224535197571592,0.2317421534937,108.67987628866,0.635319931271478
turntablism,846,2003,0.702100472813239,0.703338612293144,0.19244811820331,0.245925650118204,110.554639479905,0.633368676122931
turntablism,1141,2004,0.683959684487291,0.724079754601228,0.200770186643295,0.244552760736197,108.147958808063,0.618829973707274
turntablism,1231,2005,0.682725426482534,0.724157108042242,0.166231607034931,0.244761982128351,109.271991876523,0.609244272948822
turntablism,1212,2006,0.689171617161716,0.71338696369637,0.222278000544554,0.218073349834984,110.465,0.592892574257426
turntablism,1251,2007,0.680282973621103,0.702420559472422,0.213962731326939,0.215622382094324,110.727085531575,0.607416386890488
turntablism,1087,2008,0.682330266789328,0.723803035878564,0.203221566982521,0.2186872125115,112.903595216191,0.60465602575897
turntablism,1253,2009,0.689557063048684,0.701806863527534,0.233076570071827,0.214477174780527,111.615090981644,0.587467358339984
turntablism,1020,2010,0.655969607843138,0.695941176470588,0.283771746196078,0.197286862745098,113.358375490196,0.557224705882353
turntablism,980,2011,0.671435714285713,0.723051734693878,0.288958473663265,0.187991326530612,115.988985714286,0.56658081632653
turntablism,1396,2012,0.654935530085959,0.701308381088826,0.262127228244985,0.205196203438395,114.886045845272,0.571816260744985
turntablism,1117,2013,0.676025962399284,0.69714297224709,0.264540932694719,0.196240913160251,114.441747538048,0.581394897045658
turntablism,1174,2014,0.659957410562181,0.719039182282795,0.242712040238501,0.201668824531516,112.546616695059,0.551863032367972
turntablism,1346,2015,0.646020802377415,0.72839895988113,0.232318944071322,0.205400222882615,112.601112927192,0.547437072808322
turntablism,1205,2016,0.65698755186722,0.682779834024897,0.304449483983403,0.191174771784232,116.548149377593,0.543759502074689
turntablism,1307,2017,0.667382555470542,0.679066029074215,0.302938279441469,0.168926472838562,116.541785003825,0.53093182861515
vallenato,6,1960,0.590333333333333,0.397,0.00273648666666667,0.0814666666666667,115.872666666667,0.861166666666667
vallenato,47,1962,0.645255319148936,0.550808510638298,0.0383537361702128,0.0983382978723404,117.378957446808,0.879957446808511
vallenato,16,1963,0.6973125,0.5848125,0.02646291,0.1130875,117.7835,0.7945625
vallenato,36,1964,0.631805555555556,0.559611111111111,0.000271215833333333,0.117469444444444,125.969861111111,0.80325
vallenato,22,1965,0.597681818181818,0.670363636363636,0.000690489090909091,0.105559090909091,128.659,0.833409090909091
vallenato,7,1966,0.659142857142857,0.647714285714286,0.000266741428571429,0.0520714285714286,107.995714285714,0.859714285714286
vallenato,14,1967,0.601214285714286,0.6135,0.00159285857142857,0.129385714285714,121.536857142857,0.886071428571429
vallenato,12,1968,0.639333333333333,0.572416666666667,0.0104919866666667,0.0903583333333333,120.67125,0.879416666666667
vallenato,21,1969,0.636333333333333,0.681857142857143,0.00010655380952381,0.0783,115.834142857143,0.861476190476191
vallenato,26,1970,0.668730769230769,0.614576923076923,0.000676152307692308,0.0850769230769231,113.180692307692,0.874153846153846
vallenato,1,1971,0.836,0.538,0.000469,0.0582,100.061,0.817
vallenato,24,1972,0.651125,0.607875,0.00316047208333333,0.0807833333333333,117.1705,0.91875
vallenato,13,1973,0.679230769230769,0.573846153846154,0.00168185769230769,0.0569538461538462,118.223846153846,0.899384615384615
vallenato,21,1974,0.729809523809524,0.562380952380952,0.0369665142857143,0.0837428571428571,124.613095238095,0.901142857142857
vallenato,3,1975,0.766666666666667,0.289333333333333,2.33333333333333e-05,0.0501333333333333,107.860666666667,0.925
vallenato,44,1976,0.675204545454546,0.696545454545455,0.00688117045454545,0.0898045454545455,119.335454545455,0.923159090909091
vallenato,25,1977,0.62224,0.59668,0.0252838612,0.075972,121.17772,0.8396
vallenato,25,1978,0.75912,0.64476,0.0002376364,0.094152,126.836,0.93032
vallenato,33,1979,0.643090909090909,0.520333333333333,0.00745356969696969,0.0824969696969697,119.211272727273,0.810757575757576
vallenato,50,1980,0.68536,0.62122,0.005029127,0.08613,132.9586,0.9263
vallenato,18,1981,0.652222222222222,0.639277777777778,0.0892924033333333,0.0863666666666667,122.259611111111,0.912611111111111
vallenato,29,1982,0.684448275862069,0.641379310344828,0.0301034537931035,0.0934724137931035,122.053965517241,0.940551724137931
vallenato,42,1983,0.616738095238095,0.629238095238095,0.00574644357142857,0.194835714285714,120.337785714286,0.820595238095238
vallenato,51,1984,0.652725490196079,0.658450980392157,0.00833689901960784,0.104380392156863,119.457901960784,0.911843137254902
vallenato,43,1985,0.67146511627907,0.693441860465116,0.0175586365116279,0.112097674418605,127.617697674419,0.880674418604651
vallenato,16,1986,0.661125,0.7204375,0.000156161875,0.08005,129.0039375,0.8998125
vallenato,52,1987,0.662596153846154,0.619269230769231,0.00818196346153846,0.0694615384615384,131.028134615385,0.780673076923077
vallenato,3,1988,0.731333333333333,0.627,0.00703773333333333,0.0513333333333333,128.004666666667,0.962333333333333
vallenato,52,1989,0.729096153846154,0.605673076923077,0.00384668807692308,0.0884596153846154,132.701942307692,0.905557692307692
vallenato,75,1990,0.65528,0.664786666666667,0.00381325373333333,0.0813106666666667,119.19824,0.885333333333333
vallenato,82,1991,0.668378048780488,0.574621951219512,0.0150728901219512,0.0809475609756098,119.394414634146,0.873048780487805
vallenato,238,1992,0.698344537815126,0.641457983193277,0.00469466924369748,0.0750823529411765,125.921424369748,0.89486974789916
vallenato,208,1993,0.684028846153846,0.590692307692308,0.00176299120192308,0.0864735576923077,118.453163461538,0.899235576923077
